0.25000		0
0.488432	87.4983	
0.719794	140.585	
0.899743	160.148	
1.1054	145.015	
1.28535	140.225	
1.4653	129.088	
1.67095	84.2239	
1.87661	66.8946	
2.15938	48.1385	
2.57069	26.6359	
2.9563	14.2646	
3.3162	9.45414	
3.72751	7.14202	
4.78149	2.65901	
7.4036	0.905614	
