22 0.05
  0.00    0.737
  0.05    0.734
  0.10    0.727
  0.15    0.720
  0.20    0.709
  0.25    0.697
  0.30    0.682
  0.35    0.666
  0.40    0.647
  0.45    0.626
  0.50    0.603
  0.55    0.579
  0.60    0.564
  0.65    0.558
  0.70    0.554
  0.75    0.551
  0.80    0.548
  0.85    0.545
  0.90    0.543
  0.95    0.542
  1.00    0.541
  1.05    0.541
