22 0.05
  0.00    0.648
  0.05    0.643
  0.10    0.635
  0.15    0.625
  0.20    0.614
  0.25    0.599
  0.30    0.583
  0.35    0.564
  0.40    0.544
  0.45    0.520
  0.50    0.495
  0.55    0.471
  0.60    0.456
  0.65    0.449
  0.70    0.446
  0.75    0.443
  0.80    0.440
  0.85    0.437
  0.90    0.435
  0.95    0.434
  1.00    0.434
  1.05    0.434
