22 0.05
0.025	0.369
0.075	0.401
0.125	0.434
0.175	0.444
0.225	0.445
0.275	0.441
0.325	0.436
0.375	0.425
0.425	0.414
0.475	0.404
0.525	0.396
0.575	0.379
0.625	0.377
0.675	0.364
0.725	0.360
0.775	0.356
0.825	0.345
0.875	0.346
0.925	0.352
0.975	0.348
1.025	0.347
1.075	0.349

