#  Zale¿no¶æ od q2
0.01	0.415169
0.03	0.395836
0.05	0.375646
0.07	0.361639
0.09	0.346187
0.11	0.323172
0.13	0.315912
0.15	0.294511
0.17	0.282922
0.19	0.271708
0.21	0.257829
0.23	0.247485
0.25	0.232393
0.27	0.223264
0.29	0.21331
0.31	0.202214
0.33	0.194383
0.35	0.181153
0.37	0.177684
0.39	0.168411
0.41	0.16242
0.43	0.154502
0.45	0.146704
0.47	0.139662
0.49	0.134849
0.51	0.131407
0.53	0.124385
0.55	0.120265
0.57	0.113978
0.59	0.111065
0.61	0.106064
0.63	0.101725
0.65	0.0978659
0.67	0.0938136
0.69	0.090136
0.71	0.0862602
0.73	0.0836152
0.75	0.0798899
0.77	0.0782718
0.79	0.0745974
0.81	0.0723369
0.83	0.0691507
0.85	0.0671454
0.87	0.0640824
0.89	0.0619646
0.91	0.0599433
0.93	0.0582402
0.95	0.0561281
0.97	0.0548404
0.99	0.0525553
1.01	0.0506466
1.03	0.0488578
1.05	0.0480535
1.07	0.0457427
1.09	0.0441944
1.11	0.0430011
1.13	0.0413994
1.15	0.0397445
1.17	0.038405
1.19	0.0372671
1.21	0.0370303
1.23	0.035736
1.25	0.0340733
1.27	0.0287026
1.29	0
1.31	0
1.33	0
1.35	0
1.37	0
1.39	0
1.41	0
1.43	0
1.45	0
1.47	0
1.49	0
1.51	0
1.53	0
1.55	0
1.57	0
1.59	0
1.61	0
1.63	0
1.65	0
1.67	0
1.69	0
1.71	0
1.73	0
1.75	0
1.77	0
1.79	0
1.81	0
1.83	0
1.85	0
1.87	0
1.89	0
1.91	0
1.93	0
1.95	0
1.97	0
1.99	0
